DATE,Année,Jour de la semaine,Code du jour,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,UV_INDEX,SUNHOUR,TEMPERATURE_NIGHT_C,Moyenne_temperature,Nb points soutirage,Total énergie soutirée (Wh),Consommation_moyenne,Statut_férié,Statut_ouvré,Statut_week-end,Description_y_Confinement,Description_y_Pont de l'Ascension,Description_y_Vacances,Région_Centre-Val de Loire,Région_Hauts-de-France,Profil_consommateur_Professionnel,Profil_consommateur_Résident,Mois
2020-01-01,2020,mercredi,3,8.0,2.333333333333333,8.166666666666666,3.1666666666666665,6.833333333333333,6.833333333333333,0.0666666666666666,94.66666666666669,7.1875,1031.8333333333333,57.85416666666666,8.0,6.0,1.5,2.833333333333333,5.383333333333333,2.6666666666666665,4.875,169255.0,4830449862.0,28539.48103157957,1,0,0,0,0,1,1,0,1,0,1
2020-01-01,2020,mercredi,3,5.2,0.6,11.2,0.8,3.4,2.8,0.0,86.8,10.0,1032.6,12.575,5.2,1.8,-2.2,2.0,8.26,0.8,1.95,309170.0,10098334681.0,32662.72497655012,1,0,0,0,0,1,0,1,1,0,1
2020-01-02,2020,jeudi,4,9.166666666666666,6.166666666666667,10.5,7.166666666666667,8.166666666666666,7.833333333333333,6.3,96.33333333333331,6.958333333333333,1029.3333333333333,83.72916666666667,9.166666666666666,7.166666666666667,5.833333333333333,2.0,3.583333333333333,7.333333333333333,7.625,169250.0,5509701544.0,32553.6280295421,0,1,0,0,0,1,1,0,1,0,1
2020-01-02,2020,jeudi,4,7.4,1.6,15.6,4.0,6.2,7.0,0.0,96.0,6.75,1029.6,80.425,7.4,6.2,1.4,2.0,4.2,3.8,5.25,309147.0,11519669269.0,37262.7561289613,0,1,0,0,0,1,0,1,1,0,1
2020-01-03,2020,vendredi,5,11.166666666666666,6.5,22.5,8.666666666666666,10.833333333333334,9.5,1.05,92.33333333333331,9.583333333333334,1032.1666666666667,83.58333333333333,11.166666666666666,8.5,5.5,2.6666666666666665,3.583333333333333,7.666666666666667,9.166666666666666,169224.0,5445185207.0,32177.38150026001,0,1,0,0,0,1,1,0,1,0,1
2020-01-03,2020,vendredi,5,10.0,5.4,25.0,9.6,10.0,7.2,2.12,89.8,9.35,1030.8,89.775,10.0,8.0,5.6,2.0,3.1,9.0,8.95,309119.0,11391141308.0,36850.34342114202,0,1,0,0,0,1,0,1,1,0,1
2020-01-04,2020,samedi,6,8.166666666666666,3.1666666666666665,9.833333333333334,4.0,6.333333333333333,5.666666666666667,0.3,89.66666666666667,9.625,1037.6666666666667,26.83333333333333,8.166666666666666,5.5,1.5,2.1666666666666665,8.7,5.0,5.25,169214.0,5047475032.0,29828.94460269245,0,0,1,0,0,1,1,0,1,0,1
2020-01-04,2020,samedi,6,7.4,3.2,17.2,3.2,6.6,6.0,0.22,90.0,10.0,1035.4,43.85,7.4,4.2,0.4,2.8,6.98,3.4,4.8,309100.0,10560525336.0,34165.400634098994,0,0,1,0,0,1,0,1,1,0,1
2020-01-05,2020,dimanche,7,8.166666666666666,3.5,8.833333333333334,5.0,7.666666666666667,5.833333333333333,0.0,86.16666666666667,9.833333333333334,1037.6666666666667,40.708333333333336,8.166666666666666,3.6666666666666665,4.333333333333333,2.6666666666666665,7.8,4.5,5.75,169190.0,4699326127.0,27775.43665110231,0,0,1,0,0,1,1,0,1,0,1
2020-01-05,2020,dimanche,7,7.2,3.6,8.0,4.2,6.6,6.2,0.02,89.8,10.0,1036.0,59.925,7.2,4.2,2.4,2.2,4.279999999999999,4.0,5.25,309089.0,9828163911.0,31797.19728298322,0,0,1,0,0,1,0,1,1,0,1
2020-01-06,2020,lundi,1,7.0,1.3333333333333333,15.166666666666666,1.3333333333333333,5.0,5.5,0.0,92.33333333333331,9.666666666666666,1032.3333333333333,14.166666666666666,7.0,3.6666666666666665,-2.0,2.0,8.7,2.0,3.458333333333333,169204.0,5714407149.0,33772.29349778965,0,1,0,0,0,0,1,0,1,0,1
2020-01-06,2020,lundi,1,5.8,0.6,18.2,2.2,4.4,4.2,0.0,91.8,10.0,1032.8,25.45,5.8,2.8,-1.8,1.4,8.48,3.6,3.6,309104.0,11889308673.0,38463.78135837776,0,1,0,0,0,0,0,1,1,0,1
2020-01-07,2020,mardi,2,10.0,4.333333333333333,10.666666666666666,6.666666666666667,8.666666666666666,9.5,0.0833333333333333,96.33333333333331,5.833333333333333,1030.6666666666667,87.9375,10.0,8.666666666666666,4.833333333333333,2.1666666666666665,4.2,6.833333333333333,7.916666666666667,169168.0,5717455571.0,33797.5005379268,0,1,0,0,0,0,1,0,1,0,1
2020-01-07,2020,mardi,2,8.0,2.2,11.8,4.8,7.2,6.4,0.04,93.4,9.8,1029.0,38.325,8.0,5.4,2.2,2.0,8.58,6.2,6.15,309038.0,11906591978.0,38527.92206136463,0,1,0,0,0,0,0,1,1,0,1
2020-01-08,2020,mercredi,3,11.666666666666666,8.166666666666666,15.833333333333334,10.5,11.166666666666666,11.666666666666666,1.0666666666666669,96.33333333333331,7.166666666666667,1028.0,100.0,11.666666666666666,10.666666666666666,8.333333333333334,3.0,3.2999999999999994,10.166666666666666,10.875,169146.0,5360427674.0,31691.128811795727,0,1,0,0,0,0,1,0,1,0,1
2020-01-08,2020,mercredi,3,12.6,7.2,17.8,10.8,12.0,12.0,0.4,96.6,9.225,1024.4,97.475,12.6,11.0,8.8,3.0,3.2,10.2,11.25,309024.0,11198645374.0,36238.7561289738,0,1,0,0,0,0,0,1,1,0,1
2020-01-09,2020,jeudi,4,12.0,10.0,25.166666666666668,10.333333333333334,11.666666666666666,11.333333333333334,5.666666666666667,93.0,7.25,1025.3333333333333,93.3125,12.0,9.666666666666666,8.166666666666666,3.0,3.2999999999999994,10.166666666666666,10.875,169152.0,5345898770.0,31604.11210035944,0,1,0,0,0,0,1,0,1,0,1
2020-01-09,2020,jeudi,4,12.0,9.0,28.4,11.0,11.8,11.0,8.48,91.6,8.575,1021.6,99.1,12.0,10.2,8.6,3.2,3.2,10.8,11.15,309006.0,11161522554.0,36120.73084017786,0,1,0,0,0,0,0,1,1,0,1
2020-01-10,2020,vendredi,5,8.666666666666666,5.0,25.0,7.166666666666667,8.0,7.0,2.35,85.0,9.270833333333334,1032.5,68.02083333333333,8.666666666666666,5.0,3.1666666666666665,2.0,4.5,8.333333333333334,7.625,169146.0,5444918021.0,32190.64016293616,0,1,0,0,0,0,1,0,1,0,1
2020-01-10,2020,vendredi,5,8.2,3.4,25.0,7.8,7.6,5.4,2.46,86.4,8.1,1030.6,69.875,8.2,5.6,3.4,2.0,3.96,8.0,7.2,308993.0,11362859279.0,36773.84043975106,0,1,0,0,0,0,0,1,1,0,1
2020-01-11,2020,samedi,6,7.5,3.0,6.833333333333333,3.0,5.833333333333333,5.5,0.0166666666666666,91.0,10.0,1033.5,27.70833333333333,7.5,3.1666666666666665,2.1666666666666665,2.5,8.1,3.5,4.458333333333333,169129.0,5089812885.0,30094.264644147366,0,0,1,0,0,0,1,0,1,0,1
2020-01-11,2020,samedi,6,6.0,2.4,17.2,2.4,5.0,4.4,0.0,92.4,9.725,1032.6,37.775,6.0,2.8,-0.8,1.8,6.18,3.0,3.7,308985.0,10607978247.0,34331.69327637264,0,0,1,0,0,0,0,1,1,0,1
2020-01-12,2020,dimanche,7,7.166666666666667,1.8333333333333333,18.5,2.1666666666666665,5.833333333333333,6.5,0.0166666666666666,91.33333333333331,9.895833333333334,1030.1666666666667,61.8125,7.166666666666667,4.666666666666667,-1.1666666666666667,1.8333333333333333,6.0,2.6666666666666665,4.291666666666667,169121.0,4712289693.0,27863.4214142537,0,0,1,0,0,0,1,0,1,0,1
2020-01-12,2020,dimanche,7,9.2,3.4,26.4,4.0,7.4,7.4,0.3399999999999999,92.4,9.975,1027.0,69.7,9.2,6.8,-0.4,3.0,3.26,3.4,5.55,308974.0,9823053273.0,31792.49151384906,0,0,1,0,0,0,0,1,1,0,1
2020-01-13,2020,lundi,1,9.5,5.0,22.166666666666668,6.666666666666667,8.5,8.666666666666666,1.4833333333333334,94.83333333333331,7.375,1026.1666666666667,87.0,9.5,6.333333333333333,3.8333333333333335,2.0,3.9,6.166666666666667,7.5,169117.0,5424349039.0,32074.53442882738,0,1,0,0,0,0,1,0,1,0,1
2020-01-13,2020,lundi,1,8.4,3.4,29.0,5.4,6.8,7.8,1.24,93.8,8.0,1023.2,83.175,8.8,6.6,2.0,2.6,3.6599999999999993,5.8,6.45,308945.0,11305306510.0,36593.26582401399,0,1,0,0,0,0,0,1,1,0,1
2020-01-14,2020,mardi,2,9.166666666666666,3.8333333333333335,31.33333333333333,8.0,8.833333333333334,7.833333333333333,0.5499999999999999,69.16666666666667,8.166666666666666,1012.3333333333334,86.3125,9.666666666666666,4.0,3.8333333333333335,2.1666666666666665,3.3166666666666664,8.0,8.166666666666666,169104.0,5529496948.0,32698.79451698363,0,1,0,0,0,0,1,0,1,0,1
2020-01-14,2020,mardi,2,10.0,4.2,39.4,9.4,9.8,8.0,7.68,88.0,8.05,1006.0,97.75,10.4,7.8,5.4,2.4,3.28,9.4,9.15,308929.0,11514353616.0,37271.84439142975,0,1,0,0,0,0,0,1,1,0,1
2020-01-15,2020,mercredi,3,10.333333333333334,7.0,29.83333333333333,7.5,10.166666666666666,9.0,0.2166666666666666,76.83333333333333,9.5625,1020.1666666666666,54.125,10.333333333333334,6.166666666666667,3.5,2.0,5.4,7.833333333333333,8.625,169114.0,5300000214.0,31339.80754993673,0,1,0,0,0,0,1,0,1,0,1
2020-01-15,2020,mercredi,3,9.6,6.2,36.2,8.6,8.8,8.0,3.0,81.0,9.0,1017.6,66.3,9.8,6.6,4.0,2.0,4.38,9.4,8.7,308913.0,11054747926.0,35785.95891399844,0,1,0,0,0,0,0,1,1,0,1
2020-01-16,2020,jeudi,4,12.5,5.5,18.83333333333333,5.666666666666667,10.5,10.833333333333334,0.0,92.0,9.333333333333334,1024.8333333333333,27.95833333333333,12.5,6.666666666666667,3.0,2.6666666666666665,7.2,5.833333333333333,8.208333333333334,169117.0,5361595098.0,31703.46622752296,0,1,0,0,0,0,1,0,1,0,1
2020-01-16,2020,jeudi,4,9.8,3.8,24.0,3.8,8.0,9.0,0.0,93.6,9.8,1023.8,25.025,9.8,6.0,0.6,2.8,7.979999999999999,4.2,6.25,308900.0,11171124832.0,36164.21117513759,0,1,0,0,0,0,0,1,1,0,1
2020-01-17,2020,vendredi,5,10.0,4.833333333333333,26.666666666666668,9.333333333333334,10.0,6.833333333333333,8.0,89.0,9.270833333333334,1026.6666666666667,69.58333333333333,10.0,7.333333333333333,6.166666666666667,3.0,3.6666666666666665,9.5,8.916666666666666,169122.0,5408030619.0,31977.097119239366,0,1,0,0,0,0,1,0,1,0,1
2020-01-17,2020,vendredi,5,10.0,5.2,26.4,8.8,10.0,7.0,4.34,89.8,8.75,1021.4,74.225,10.0,7.8,5.8,3.0,3.3,9.2,8.75,308889.0,11276322072.0,36506.06551868147,0,1,0,0,0,0,0,1,1,0,1
2020-01-18,2020,samedi,6,6.666666666666667,2.5,14.666666666666666,2.833333333333333,5.666666666666667,4.666666666666667,0.2333333333333333,90.0,9.979166666666666,1030.8333333333333,38.41666666666666,6.666666666666667,2.6666666666666665,-0.8333333333333334,1.5,7.216666666666666,3.5,4.166666666666667,169112.0,5117716022.0,30262.287844741943,0,0,1,0,0,0,1,0,1,0,1
2020-01-18,2020,samedi,6,6.0,1.8,15.0,3.2,5.2,3.4,1.34,90.0,9.725,1032.4,33.775,6.0,2.0,-0.6,1.8,8.7,4.0,3.95,308868.0,10670744741.0,34547.91283331391,0,0,1,0,0,0,0,1,1,0,1
2020-01-19,2020,dimanche,7,6.0,1.3333333333333333,26.166666666666668,1.3333333333333333,4.666666666666667,4.166666666666667,0.2666666666666666,89.0,9.958333333333334,1040.0,45.395833333333336,6.0,0.6666666666666666,-3.333333333333333,2.0,5.75,1.6666666666666667,2.958333333333333,169103.0,4891234245.0,28924.58587369828,0,0,1,0,0,0,1,0,1,0,1
2020-01-19,2020,dimanche,7,6.6,1.6,23.6,1.8,5.8,4.4,0.4599999999999999,87.8,9.975,1043.2,48.175,6.6,1.0,-2.0,2.0,6.18,1.6,3.4,308848.0,10186587150.0,32982.52587033104,0,0,1,0,0,0,0,1,1,0,1
2020-01-20,2020,lundi,1,5.5,1.3333333333333333,26.5,1.3333333333333333,4.166666666666667,3.5,0.0,83.66666666666667,10.0,1042.8333333333333,6.520833333333333,5.5,0.0,-4.166666666666667,2.0,8.7,1.5,2.625,169093.0,5837156277.0,34520.38982689999,0,1,0,0,0,0,1,0,1,0,1
2020-01-20,2020,lundi,1,6.2,1.4,13.0,1.4,4.6,3.6,0.0,94.4,9.0,1047.0,18.825,6.2,1.8,-2.0,2.0,8.34,1.6,2.8,308810.0,12126790623.0,39269.42334445128,0,1,0,0,0,0,0,1,1,0,1
2020-01-21,2020,mardi,2,5.333333333333333,-1.0,14.666666666666666,-1.0,3.333333333333333,3.0,0.0,92.83333333333331,10.0,1041.1666666666667,15.854166666666666,5.333333333333333,0.0,-5.5,2.0,8.7,-0.5,1.2083333333333333,169080.0,6123725515.0,36217.91764253608,0,1,0,0,0,0,1,0,1,0,1
2020-01-21,2020,mardi,2,6.4,0.6,7.2,1.0,5.2,4.0,0.0,88.4,9.6,1044.8,3.5,6.4,0.8,-1.4,2.2,8.7,0.8,2.75,308851.0,12719605698.0,41183.6312590861,0,1,0,0,0,0,0,1,1,0,1
2020-01-22,2020,mercredi,3,5.0,-0.8333333333333334,16.833333333333332,-0.6666666666666666,3.333333333333333,2.833333333333333,0.0,85.5,10.0,1037.6666666666667,18.729166666666668,5.0,0.0,-5.0,2.0,7.816666666666666,-0.8333333333333334,1.1666666666666667,169106.0,6091360327.0,36020.959203103375,0,1,0,0,0,0,1,0,1,0,1
2020-01-22,2020,mercredi,3,5.2,-0.6,9.6,1.0,4.0,3.4,0.0,80.0,9.75,1039.0,27.9,5.2,1.6,-1.0,1.8,8.7,0.4,2.2,308817.0,12647642642.0,40955.13732080811,0,1,0,0,0,0,0,1,1,0,1
2020-01-23,2020,jeudi,4,6.0,0.3333333333333333,19.33333333333333,0.3333333333333333,4.333333333333333,4.5,0.0,75.66666666666667,10.0,1030.8333333333333,37.833333333333336,6.0,0.6666666666666666,-4.666666666666667,2.0,5.466666666666666,0.3333333333333333,2.375,169104.0,6136037101.0,36285.58225115905,0,1,0,0,0,0,1,0,1,0,1
2020-01-23,2020,jeudi,4,5.8,0.6,14.6,0.6,4.4,3.4,0.0,93.4,8.925,1035.0,11.25,5.8,1.8,-3.4,1.6,8.7,1.2,2.4,308829.0,12744178573.0,41266.13295059725,0,1,0,0,0,0,0,1,1,0,1
2020-01-24,2020,vendredi,5,10.166666666666666,2.1666666666666665,8.5,3.5,8.333333333333334,7.833333333333333,0.0,89.16666666666667,9.833333333333334,1023.8333333333334,34.1875,10.166666666666666,6.666666666666667,1.3333333333333333,2.833333333333333,8.4,3.1666666666666665,5.708333333333333,169107.0,6047500452.0,35761.38451986021,0,1,0,0,0,0,1,0,1,0,1
2020-01-24,2020,vendredi,5,6.4,-0.4,6.2,-0.4,4.6,4.2,0.0,92.8,8.775,1026.0,16.475,6.4,1.4,-2.6,1.4,8.7,-0.4,2.0,308858.0,12564288838.0,40679.823213256575,0,1,0,0,0,0,0,1,1,0,1
2020-01-25,2020,samedi,6,10.5,4.166666666666667,8.833333333333334,4.166666666666667,8.5,8.666666666666666,0.0,92.5,9.666666666666666,1022.0,25.1875,10.5,6.166666666666667,2.833333333333333,3.0,8.7,4.833333333333333,6.541666666666667,169100.0,5429643344.0,32109.0676759314,0,0,1,0,0,0,1,0,1,0,1
2020-01-25,2020,samedi,6,6.2,1.0,10.4,1.0,5.0,4.6,0.0,88.4,9.675,1023.0,39.225,6.2,4.2,-1.2,2.0,6.56,1.4,3.0,308834.0,11302463773.0,36597.21330229185,0,0,1,0,0,0,0,1,1,0,1
2020-01-26,2020,dimanche,7,10.333333333333334,4.833333333333333,16.333333333333332,5.666666666666667,8.666666666666666,8.666666666666666,1.9833333333333332,94.83333333333331,9.083333333333334,1017.5,85.8125,10.333333333333334,6.833333333333333,4.166666666666667,3.0,3.4333333333333336,5.666666666666667,7.166666666666667,169094.0,4775390664.0,28241.041456231444,0,0,1,0,0,0,1,0,1,0,1
2020-01-26,2020,dimanche,7,8.0,1.8,18.6,1.8,6.0,7.0,0.02,95.0,8.0,1017.2,62.675,8.0,5.6,-1.6,2.8,4.8,2.0,4.2,308822.0,9965528155.0,32269.48907461256,0,0,1,0,0,0,0,1,1,0,1
2020-01-27,2020,lundi,1,9.333333333333334,6.5,29.0,8.0,9.166666666666666,8.833333333333334,10.016666666666667,86.83333333333333,7.895833333333333,1016.3333333333334,98.70833333333331,9.333333333333334,6.833333333333333,4.5,2.0,3.45,8.166666666666666,8.541666666666666,169093.0,5497893613.0,32514.02253789335,0,1,0,0,0,0,1,0,1,0,1
2020-01-27,2020,lundi,1,9.2,6.2,23.6,8.0,9.0,7.8,10.14,92.2,7.375,1011.2,95.025,9.2,7.0,4.4,2.0,3.4,8.2,8.25,308830.0,11484414635.0,37186.84918887414,0,1,0,0,0,0,0,1,1,0,1
2020-01-28,2020,mardi,2,7.5,3.1666666666666665,33.666666666666664,5.5,6.0,5.833333333333333,8.65,79.16666666666667,9.145833333333334,1011.1666666666666,76.52083333333333,7.5,5.5,-0.5,1.8333333333333333,4.933333333333334,6.833333333333333,6.041666666666667,169108.0,5713459394.0,33785.86107103153,0,1,0,0,0,0,1,0,1,0,1
2020-01-28,2020,mardi,2,5.8,1.2,34.2,4.2,5.8,3.8,11.08,86.0,8.025,1003.0,89.4,5.8,4.0,-1.2,1.4,3.4,5.4,4.8,308895.0,11958869195.0,38714.99763673741,0,1,0,0,0,0,0,1,1,0,1
2020-01-29,2020,mercredi,3,8.5,3.8333333333333335,16.666666666666668,4.0,7.166666666666667,6.833333333333333,1.8666666666666665,91.33333333333331,9.208333333333334,1019.0,59.145833333333336,8.5,4.166666666666667,0.5,2.0,7.266666666666666,4.833333333333333,5.708333333333333,169105.0,5545124527.0,32791.01461813666,0,1,0,0,0,0,1,0,1,0,1
2020-01-29,2020,mercredi,3,7.2,1.8,23.2,2.2,5.6,4.8,0.7,83.6,9.875,1016.4,53.575,7.2,2.0,-2.4,1.2,6.220000000000001,2.4,3.75,308896.0,11589511476.0,37519.13743136849,0,1,0,0,0,0,0,1,1,0,1
2020-01-30,2020,jeudi,4,12.5,5.833333333333333,26.0,7.333333333333333,11.5,12.166666666666666,5.116666666666667,95.16666666666669,8.520833333333334,1017.1666666666666,89.375,12.5,11.333333333333334,4.333333333333333,3.6666666666666665,3.5,6.333333333333333,9.333333333333334,169066.0,5556097869.0,32863.48449126376,0,1,0,0,0,0,1,0,1,0,1
2020-01-30,2020,jeudi,4,9.4,3.0,21.2,4.8,7.4,8.4,0.06,94.6,9.8,1014.2,83.4,10.4,9.4,1.0,2.8,3.4,4.8,6.35,308868.0,11611922840.0,37595.09835916961,0,1,0,0,0,0,0,1,1,0,1
2020-01-31,2020,vendredi,5,13.166666666666666,9.166666666666666,18.5,11.333333333333334,12.5,12.0,1.3166666666666669,96.33333333333331,8.520833333333334,1016.5,92.58333333333331,13.166666666666666,11.0,9.666666666666666,3.0,3.5,11.5,11.833333333333334,169045.0,5174428499.0,30609.76958206395,0,1,0,0,0,0,1,0,1,0,1
2020-01-31,2020,vendredi,5,12.0,7.6,22.8,9.8,12.0,11.4,0.18,88.4,9.575,1012.8,93.525,12.0,10.2,7.2,3.0,3.4200000000000004,10.6,10.95,308866.0,10832520100.0,35071.908529912645,0,1,0,0,0,0,0,1,1,0,1
2020-02-01,2020,samedi,6,13.5,10.5,30.0,11.666666666666666,13.333333333333334,12.166666666666666,8.5,91.5,8.416666666666666,1018.8333333333334,94.375,13.5,11.0,9.333333333333334,3.0,3.5,11.666666666666666,12.208333333333334,169026.0,4578802186.0,27089.336468945607,0,0,1,0,0,0,1,0,1,0,2
2020-02-01,2020,samedi,6,11.8,6.8,32.6,11.2,11.6,8.6,10.38,93.8,8.375,1014.2,84.3,11.8,10.6,7.6,3.0,3.46,11.4,10.7,308716.0,9604278902.0,31110.402123634667,0,0,1,0,0,0,0,1,1,0,2
2020-02-02,2020,dimanche,7,14.0,11.0,31.83333333333333,12.0,14.0,13.5,15.866666666666667,94.83333333333331,7.229166666666667,1019.5,97.54166666666669,14.0,12.333333333333334,9.833333333333334,3.1666666666666665,3.733333333333333,11.5,12.75,169021.0,4064478422.0,24047.180066382283,0,0,1,0,0,0,1,0,1,0,2
2020-02-02,2020,dimanche,7,13.2,7.2,29.0,8.8,12.6,12.0,3.68,95.2,8.875,1014.0,92.175,13.2,11.0,6.2,3.6,3.4799999999999995,7.6,10.25,308708.0,8556564319.0,27717.33910037965,0,0,1,0,0,0,0,1,1,0,2
2020-02-03,2020,lundi,1,13.333333333333334,10.5,27.33333333333333,12.5,12.5,12.0,4.1000000000000005,89.5,8.270833333333334,1021.0,95.0,13.333333333333334,11.333333333333334,9.333333333333334,3.0,3.733333333333333,12.333333333333334,12.333333333333334,169029.0,4683461624.0,27708.0360411527,0,1,0,0,0,0,1,0,1,0,2
2020-02-03,2020,lundi,1,11.0,6.8,24.8,9.8,10.4,8.8,3.4799999999999995,88.0,8.7,1017.2,97.35,11.0,9.0,6.6,2.4,3.5,10.0,9.75,308738.0,9859688419.0,31935.45471888786,0,1,0,0,0,0,0,1,1,0,2
2020-02-04,2020,mardi,2,8.5,4.833333333333333,29.5,5.833333333333333,7.5,6.666666666666667,5.550000000000001,85.33333333333333,9.1875,1029.3333333333333,77.0,8.833333333333334,6.666666666666667,1.8333333333333333,2.333333333333333,4.2,6.833333333333333,6.708333333333333,169014.0,5209856415.0,30824.9992012496,0,1,0,0,0,0,1,0,1,0,2
2020-02-04,2020,mardi,2,6.0,3.2,31.4,3.8,5.2,5.0,7.68,83.4,8.35,1027.0,65.175,6.0,3.2,-0.4,1.4,4.5200000000000005,4.4,4.6,308729.0,10945794855.0,35454.37861360611,0,1,0,0,0,0,0,1,1,0,2
2020-02-05,2020,mercredi,3,7.5,2.333333333333333,11.5,2.5,6.5,5.5,0.0,94.16666666666669,9.0,1036.6666666666667,35.354166666666664,7.5,3.333333333333333,-0.3333333333333333,2.333333333333333,8.183333333333334,2.833333333333333,4.333333333333333,169034.0,5298471381.0,31345.59544825301,0,1,0,0,0,0,1,0,1,0,2
2020-02-05,2020,mercredi,3,8.2,2.6,9.2,3.6,6.8,6.6,0.22,92.2,9.4,1036.8,45.2,8.2,3.8,1.2,2.0,7.659999999999999,4.6,5.4,308717.0,11107554961.0,35979.73212035618,0,1,0,0,0,0,0,1,1,0,2
2020-02-06,2020,jeudi,4,8.0,1.1666666666666667,17.0,1.1666666666666667,6.0,5.5,0.0,88.16666666666667,10.0,1033.3333333333333,9.270833333333334,8.0,1.6666666666666667,-2.1666666666666665,2.0,9.883333333333336,2.1666666666666665,3.7083333333333335,169057.0,5544764596.0,32798.195851103475,0,1,0,0,0,0,1,0,1,0,2
2020-02-06,2020,jeudi,4,8.8,2.8,6.8,2.8,7.0,6.6,0.0,91.4,10.0,1034.8,13.15,8.8,3.2,2.2,2.6,8.7,3.6,5.0,308720.0,11612440221.0,37614.79729528375,0,1,0,0,0,0,0,1,1,0,2
2020-02-07,2020,vendredi,5,9.666666666666666,0.5,11.666666666666666,0.6666666666666666,7.166666666666667,7.666666666666667,0.0,81.5,10.0,1025.3333333333333,19.95833333333333,9.666666666666666,5.0,-2.333333333333333,2.833333333333333,9.916666666666666,1.0,4.125,169068.0,5570910325.0,32950.708147017765,0,1,0,0,0,0,1,0,1,0,2
2020-02-07,2020,vendredi,5,7.6,1.0,19.0,1.0,5.2,5.6,0.0,84.0,10.0,1027.8,4.9,7.6,2.2,-2.6,2.2,8.7,2.4,3.55,308804.0,11677983125.0,37816.81301084183,0,1,0,0,0,0,0,1,1,0,2
2020-02-08,2020,samedi,6,8.833333333333334,4.666666666666667,15.833333333333334,5.0,7.833333333333333,8.0,3.6166666666666663,92.16666666666669,8.458333333333334,1024.5,61.10416666666666,8.833333333333334,6.833333333333333,2.0,2.833333333333333,6.066666666666666,5.166666666666667,6.5,168996.0,4888385015.0,28926.03975833748,0,0,1,0,0,0,1,0,1,0,2
2020-02-08,2020,samedi,6,6.8,4.8,18.8,6.6,6.6,5.6,6.6,94.6,9.05,1021.8,77.9,6.8,6.0,3.0,2.4,3.5,6.6,6.35,308764.0,10254730958.0,33212.19752950474,0,0,1,0,0,0,0,1,1,0,2
2020-02-09,2020,dimanche,7,11.0,5.0,37.16666666666666,6.0,10.0,10.166666666666666,0.7666666666666666,92.0,8.791666666666666,1023.1666666666666,73.66666666666667,11.5,8.0,2.6666666666666665,2.1666666666666665,7.466666666666666,6.0,8.041666666666666,168982.0,4340043778.0,25683.467931495663,0,0,1,0,0,0,1,0,1,0,2
2020-02-09,2020,dimanche,7,10.0,3.6,51.0,5.4,8.2,8.0,1.66,85.8,9.475,1020.2,78.9,10.6,9.0,0.6,2.6,4.5,5.4,6.75,308755.0,9123048674.0,29547.857278424643,0,0,1,0,0,0,0,1,1,0,2
2020-02-10,2020,lundi,1,12.666666666666666,6.833333333333333,43.833333333333336,10.0,9.166666666666666,9.0,3.9166666666666665,73.83333333333333,8.145833333333334,1017.3333333333334,93.54166666666669,12.666666666666666,10.333333333333334,4.0,2.0,5.0,12.666666666666666,10.208333333333334,169024.0,4908527660.0,29040.418283794017,0,1,0,0,0,0,1,0,1,0,2
2020-02-10,2020,lundi,1,9.4,2.6,45.8,7.6,7.2,5.6,18.24,79.6,8.375,1007.6,92.675,9.8,8.4,1.2,2.0,4.12,9.4,7.45,308751.0,10331234745.0,33461.38067569012,0,1,0,0,0,0,0,1,1,0,2
2020-02-11,2020,mardi,2,8.166666666666666,4.833333333333333,25.666666666666668,5.166666666666667,7.333333333333333,6.5,5.15,83.66666666666667,9.0,1021.8333333333334,71.35416666666667,8.166666666666666,3.1666666666666665,0.8333333333333334,2.0,5.0,5.833333333333333,6.208333333333333,169048.0,5291288112.0,31300.5070275898,0,1,0,0,0,0,1,0,1,0,2
2020-02-11,2020,mardi,2,6.2,2.6,35.2,3.6,5.6,5.0,4.3,71.8,9.225,1016.4,69.975,6.2,1.2,-1.4,1.4,5.5,3.8,4.5,308734.0,11114993330.0,36001.84407936929,0,1,0,0,0,0,0,1,1,0,2
2020-02-12,2020,mercredi,3,8.166666666666666,2.0,15.5,2.0,6.833333333333333,6.166666666666667,0.1833333333333333,90.33333333333331,9.3125,1023.8333333333334,53.5625,8.166666666666666,1.6666666666666667,-1.8333333333333333,2.333333333333333,8.9,2.5,4.375,169067.0,5302899994.0,31365.671562161748,0,1,0,0,0,0,1,0,1,0,2
2020-02-12,2020,mercredi,3,6.6,1.4,26.2,2.2,5.6,5.2,2.14,88.0,9.15,1019.0,77.825,6.6,1.6,-2.6,1.6,4.76,2.4,3.85,308752.0,11143419503.0,36091.81318015754,0,1,0,0,0,0,0,1,1,0,2
2020-02-13,2020,jeudi,4,9.5,4.5,40.0,6.0,9.5,8.5,7.6,85.5,8.791666666666666,1018.5,90.77083333333331,9.5,7.0,1.6666666666666667,2.6666666666666665,5.083333333333333,5.166666666666667,7.291666666666667,169079.0,5458042367.0,32281.018736803508,0,1,0,0,0,0,1,0,1,0,2
